Book_page,Year,Site,Nest_ID,Species,Observer,Date_found,how_found,Clutch_max,floatAge,ageMethod
,2012,chur,12chur12amgp01s,amgp,cbrunner,2012-06-22,searcher,4,,float
,2014,chur,14chur14amgp05d,amgp,fsanders,2014-06-24,searcher,4,14,float
,2013,chur,13chur13amgp03w,amgp,ajohnson,2013-06-18,searcher,4,,
,2014,chur,14chur14amgp01l,amgp,codwyer,2014-06-19,searcher,4,0,float
1.3,2004,barr,04barrdunl256,dunl,selvidge,2004-07-06,bander,4,,float
1.04,2004,barr,04barrdunl108,dunl,taylor,2004-06-17,single,4,4,float
9.09,2004,barr,04barrdunl370,dunl,norwood,2004-07-27,single,4,,hatch
10.17,2005,barr,05barrdunl209,dunl,coutsoubos,2005-06-27,single,4,14,float
1.01,2008,barr,08barrdunl212,dunl,dpavlik,2008-06-14,single,4,4,float
8.17,2004,barr,04barrreph018,reph,lanctot,2004-06-25,rope,4,8,float
8.2,2004,barr,04barrreph021,reph,lanctot,2004-06-25,rope,4,7,float
6.26,2004,barr,04barrreph015,reph,lanctot,2004-06-24,bander,4,5,float
6.15,2006,barr,06barrreph728,reph,naves,2006-06-20,single,4,5,float
5.06,2004,barr,04barrreph218,reph,selvidge,2004-06-18,single,4,,lay
3.31,2004,barr,04barrreph028,reph,lanctot,2004-06-27,bander,4,6,float
6.22,2004,barr,04barrreph323,reph,norwood,2004-06-24,single,3,5,float
7.21,2006,barr,06barrreph473,reph,lebouard,2006-06-30,rope,4,10,float
6.1,2004,barr,04barrreph009,reph,lanctot,2004-06-20,bander,4,3,float
6.06,2004,barr,04barrreph215,reph,selvidge,2004-06-18,single,4,,lay
6.08,2004,barr,04barrreph313,reph,norwood,2004-06-20,single,4,,lay
10.25,2004,barr,04barrreph032,reph,lanctot,2004-07-01,bander,4,19,float
10.23,2004,barr,04barrreph246,reph,selvidge,2004-06-30,single,4,14,float
15.25,2006,barr,06barrreph625,reph,krueper,2006-06-26,rope,4,10,float
8.28,2004,barr,04barrreph245,reph,selvidge,2004-06-30,single,4,12,float
6.25,2004,barr,04barrreph016,reph,lanctot,2004-06-24,bander,4,3,float
1.26,2004,barr,04barrreph439,reph,juillerat,2004-06-30,single,4,14,float
5.17,2004,barr,04barrreph327,reph,norwood,2004-06-25,rope,4,3,float
10.3,2004,barr,04barrreph344,reph,norwood,2004-07-05,single,4,11,float
11.07,2004,barr,04barrreph120,reph,taylor,2004-07-08,bander,4,,hatch
9.08,2004,barr,04barrpesa351,pesa,norwood,2004-07-09,bander,4,16,float
11.03,2004,barr,04barrpesa119,pesa,taylor,2004-07-06,bander,4,15,float
11.02,2004,barr,04barrpesa346,pesa,norwood,2004-07-05,bander,4,11,float
10.26,2004,barr,04barrpesa117,pesa,taylor,2004-07-02,bander,4,12,float
9.02,2004,barr,04barrpesa249,pesa,selvidge,2004-07-02,bander,4,,float
1.09,2004,barr,04barrpesa420,pesa,juillerat,2004-06-22,single,4,3,float
3.25,2004,barr,04barrpesa422,pesa,juillerat,2004-06-23,single,4,3,float
10.24,2004,barr,04barrpesa75,pesa,teltscher,2004-07-01,bander,4,1,float
10.11,2004,barr,04barrpesa312,pesa,norwood,2004-06-18,single,4,,lay
3.03,2004,barr,04barrdunl102,dunl,taylor,2004-06-13,single,4,5,float
3.02,2004,barr,04barrdunl101,dunl,taylor,2004-06-11,single,4,4,float
2.04,2006,barr,06barrdunl051,dunl,naves,2006-07-01,single,4,8,float
8.07,2004,barr,04barrreph402,reph,juillerat,2004-06-15,rope,4,5,float
5.05,2004,barr,04barrdunl217,dunl,selvidge,2004-06-18,single,4,5,float
6.09,2004,barr,04barrreph007,reph,lanctot,2004-06-20,bander,4,6,float
9.1,2006,barr,06barrdunl223,dunl,lebouard,2006-06-17,single,4,4,float
6.1,2007,barr,07barrdunl514,dunl,choi,2007-06-18,single,4,6,float
14.03,2006,barr,06barrdunl203,dunl,lebouard,2006-06-13,single,4,5,float
14.15,2006,barr,06barrdunl325,dunl,fontaine,2006-06-17,single,4,7,float
6.19,2006,barr,06barrreph741,reph,naves,2006-06-24,single,4,9,float
5.04,2004,barr,04barrreph216,reph,selvidge,2004-06-18,single,4,,lay
4.01,2005,barr,05barrreph320,reph,selvidge,2005-06-20,rope,4,,lay
5.01,2004,barr,04barrreph203,reph,selvidge,2004-06-15,rope,4,,lay
3.26,2004,barr,04barrreph231,reph,selvidge,2004-06-24,rope,4,6,float
3.21,2004,barr,04barrreph411,reph,juillerat,2004-06-18,single,4,,lay
1.14,2004,barr,04barrreph235,reph,selvidge,2004-06-25,rope,4,6,float
10.18,2004,barr,04barrreph423,reph,juillerat,2004-06-24,rope,4,4,float
10.2,2004,barr,04barrreph425,reph,juillerat,2004-06-24,rope,4,4,float
10.19,2004,barr,04barrreph424,reph,juillerat,2004-06-24,rope,4,3,float
10.06,2004,barr,04barrreph208,reph,selvidge,2004-06-17,rope,4,2,float
10.1,2004,barr,04barrreph311,reph,norwood,2004-06-18,single,4,,lay
10.21,2004,barr,04barrreph426,reph,juillerat,2004-06-24,single,4,4,float
8.13,2004,barr,04barrreph222,reph,selvidge,2004-06-21,single,4,0,float
5.07,2004,barr,04barrreph219,reph,selvidge,2004-06-18,single,4,,lay
10.22,2004,barr,04barrreph334,reph,norwood,2004-06-29,single,4,,float
8.12,2004,barr,04barrreph412,reph,juillerat,2004-06-20,single,4,4,float
8.15,2004,barr,04barrreph428,reph,juillerat,2004-06-24,rope,3,4,float
5.25,2004,barr,04barrreph243,reph,selvidge,2004-06-29,single,3,,float
5.11,2004,barr,04barrreph414,reph,juillerat,2004-06-21,single,4,2,float
6.15,2005,barr,05barrdunl114,dunl,taylor,2005-06-19,rope,4,2,float
8.3,2004,barr,04barrwrsa033,wrsa,lanctot,2004-07-02,bander,4,15,float
6.13,2004,barr,04barrreph011,reph,lanctot,2004-06-22,bander,4,,lay
6.16,2004,barr,04barrreph227,reph,selvidge,2004-06-22,single,3,6,float
6.23,2004,barr,04barrreph324,reph,norwood,2004-06-24,single,4,2,float
5.12,2005,barr,05barrreph613,reph,thomas,2005-06-25,bander,4,8,float
10.04,2006,barr,06barrreph745,reph,naves,2006-06-24,single,4,6,float
6.07,2004,barr,04barrreph220,reph,selvidge,2004-06-18,single,4,,lay
5.16,2004,barr,04barrreph326,reph,norwood,2004-06-24,single,4,5,float
5.18,2004,barr,04barrreph328,reph,norwood,2004-06-25,single,4,5,float
5.12,2004,barr,04barrreph223,reph,selvidge,2004-06-22,single,4,2,float
4.1,2004,barr,04barrdunl339,dunl,norwood,2004-07-02,single,4,,hatch
10.28,2004,barr,04barrreph247,reph,selvidge,2004-07-02,single,4,7,float
8.24,2004,barr,04barrdunl115,dunl,taylor,2004-06-27,bander,4,2,float
6.2,2005,barr,05barrdunl515,dunl,norwood,2005-06-19,rope,4,4,float
8.19,2004,barr,04barrreph020,reph,lanctot,2004-06-25,rope,4,,lay
8.26,2004,barr,04barrreph333,reph,norwood,2004-06-29,single,3,7,float
5.09,2004,barr,04barrreph315,reph,norwood,2004-06-20,single,4,2,float
1.27,2004,barr,04barrreph341,reph,norwood,2004-07-02,single,3,2,float
1.24,2004,barr,04barrreph241,reph,selvidge,2004-06-27,rope,4,7,float
7.03,2004,barr,04barrreph443,reph,juillerat,2004-07-12,bander,4,,hatch
7.04,2004,barr,04barrpesa353,pesa,norwood,2004-07-12,bander,4,15,float
7.02,2004,barr,04barrpesa442,pesa,juillerat,2004-07-12,bander,3,,float
8.25,2004,barr,04barrreph436,reph,juillerat,2004-06-28,single,4,,lay
,2007,barr,07barrdunl410,pesa,gates,2007-06-30,single,4,,
12.04,2005,barr,05barrdunl003,dunl,lanctot,2005-06-14,single,4,,float
5.05,2005,barr,05barrdunl108,dunl,taylor,2005-06-15,single,4,1,float
8.13,2005,barr,05barrreph312,reph,selvidge,2005-06-17,single,4,7,float
8.14,2005,barr,05barrreph313,reph,selvidge,2005-06-17,single,4,6,float
8.09,2005,barr,05barrreph110,reph,taylor,2005-06-16,single,3,10,float
8.18,2005,barr,05barrreph408,reph,ashling,2005-06-19,rope,4,6,float
7.02,2005,barr,05barrreph339,reph,selvidge,2005-06-27,single,4,12,float
8.16,2005,barr,05barrdunl407,dunl,ashling,2005-06-19,rope,4,4,float
8.25,2005,barr,05barrreph006,reph,lanctot,2005-06-23,bander,4,6,float
7.06,2005,barr,05barrreph019,reph,lanctot,2005-07-03,bander,4,16,float
7.07,2005,barr,05barrreph020,reph,lanctot,2005-07-03,bander,4,13,float
8.04,2005,barr,05barrreph305,reph,selvidge,2005-06-14,single,3,6,float
5.11,2005,barr,05barrreph322,reph,selvidge,2005-06-22,single,4,3,float
10.12,2005,barr,05barrpesa521,pesa,norwood,2005-06-23,single,4,7,float
14.21,2006,barr,06barrreph723,reph,naves,2006-06-19,single,4,6,float
8.2,2005,barr,05barrreph409,reph,ashling,2005-06-19,rope,4,,lay
1.12,2005,barr,05barrreph347,reph,selvidge,2005-06-30,bander,4,10,float
12.14,2005,barr,05barrreph201,reph,coutsoubos,2005-06-17,single,4,,float
10.1,2005,barr,05barrreph206,reph,coutsoubos,2005-06-23,single,4,5,float
2.24,2005,barr,05barrpesa419,pesa,ashling,2005-06-26,single,4,11,float
2.06,2005,barr,05barrpesa406,pesa,ashling,2005-06-17,single,4,3,float
2.19,2005,barr,05barrdunl332,dunl,selvidge,2005-06-25,rope,4,8,float
12.03,2005,barr,05barrreph002,reph,lanctot,2005-06-13,single,4,,float
12.08,2005,barr,05barrreph501,reph,norwood,2005-06-13,single,4,2,float
4.24,2009,barr,09barrdunl733,dunl,fchevreux,2009-06-19,single,4,2,float
6.17,2005,barr,05barrdunl115,dunl,taylor,2005-06-19,rope,4,5,float
4.05,2005,barr,05barrdunl411,dunl,ashling,2005-06-21,rope,4,4,float
9.01,2005,barr,05barrreph008,reph,lanctot,2005-06-23,bander,3,11,float
3.02,2005,barr,05barrreph346,reph,selvidge,2005-06-30,single,3,10,float
1.09,2005,barr,05barrreph417,reph,ashling,2005-06-25,rope,4,5,float
1.08,2005,barr,05barrreph416,reph,ashling,2005-06-25,rope,4,6,float
9.08,2006,barr,06barrreph717,reph,naves,2006-06-16,single,4,,lay
5.1,2005,barr,05barrreph321,reph,selvidge,2005-06-21,single,4,6,float
3.04,2005,barr,05barrdunl542,dunl,norwood,2005-07-15,bander,4,,hatch
,2013,iglo,13igloamgp049,amgp,nlecomte,2013-07-11,searcher,4,17,float
,2014,iglo,14igloamgp.14.002,amgp,mcfrenette,2014-06-28,searcher,4,14,float
,2014,iglo,14igloamgp.14.054,amgp,mtrottierpaquet,2014-06-28,searcher,4,13,float
,2014,iglo,14igloamgp.14.156,amgp,nlecomte,2014-07-16,searcher,4,,hatch
,2014,iglo,14igloamgp.14.157,amgp,nlecomte,2014-07-21,searcher,4,,hatch
,2014,iglo,14igloamgp.14.051,amgp,mtrottierpaquet,2014-06-25,searcher,4,9,float
,2013,iglo,13igloamgp043,amgp,nlecomte,2013-07-13,searcher,4,19,float
9.11,2012,barr,12barramgp634,amgp,mmcconnell,2012-06-17,searcher,4,3,float
11.39,2011,barr,11barramgp051,amgp,dkesler,2011-06-26,searcher,4,6,float
10.45,2011,barr,11barramgp615,amgp,adoll,2011-06-20,bander,4,,lay
5.73,2012,barr,12barramgp226,amgp,bhill,2012-06-24,bander,2,6,float
1.17,2003,barr,03barrreph325,reph,trask,2003-06-27,single,4,,lay
1.14,2003,barr,03barrreph006,reph,thomas,2003-06-26,single,4,,lay
1.13,2003,barr,03barrreph320,reph,trask,2003-06-25,single,4,14,float
3.16,2003,barr,03barrreph208,reph,burle,2003-06-26,single,4,11,float
3.17,2003,barr,03barrreph209,reph,burle,2003-06-26,single,3,11,float
1.18,2003,barr,03barrreph326,reph,trask,2003-06-27,single,4,5,float
1.19,2003,barr,03barrreph211,reph,burle,2003-06-29,rope,4,8,float
7.04,2007,barr,07barrdunl151,dunl,rankin,2007-06-27,rope,4,14,float
4.11,2003,barr,03barrreph322,reph,trask,2003-06-26,single,4,4,float
3.14,2003,barr,03barrreph206,reph,burle,2003-06-26,single,4,5,float
3.23,2003,barr,03barrreph015,reph,thomas,2003-07-04,bander,4,13,float
1.1,2003,barr,03barrreph317,reph,trask,2003-06-25,single,4,,lay
3.03,2003,barr,03barrdunl401,dunl,taylor,2003-06-10,bander,4,0,float
4.01,2003,barr,03barrdunl402,dunl,taylor,2003-06-10,bander,4,0,float
2.18,2003,barr,03barrreph409,reph,taylor,2003-06-17,bander,4,6,float
4.03,2003,barr,03barrreph309,reph,trask,2003-06-18,single,4,3,float
4.04,2003,barr,03barrreph308,reph,trask,2003-06-18,single,4,4,float
2.12,2003,barr,03barrpesa403,pesa,taylor,2003-06-14,bander,4,2,float
1.07,2003,barr,03barrreph310,reph,trask,2003-06-19,single,4,6,float
1.08,2003,barr,03barrreph311,reph,trask,2003-06-19,single,3,6,float
1.04,2003,barr,03barrreph307,reph,trask,2003-06-16,single,4,6,float
4.03,2005,barr,05barrreph412,reph,ashling,2005-06-21,rope,3,4,float
3.08,2003,barr,03barrreph002,reph,thomas,2003-06-14,rope,4,,lay
2.22,2003,barr,03barrreph511,reph,lanctot,2003-06-20,bander,4,8,float
2.15,2003,barr,03barrreph405,reph,taylor,2003-06-15,bander,4,2,float
4.06,2003,barr,03barrreph004,reph,thomas,2003-06-22,rope,4,4,float
4.07,2003,barr,03barrreph314,reph,trask,2003-06-23,single,4,4,float
4.02,2003,barr,03barrreph406,reph,taylor,2003-06-16,bander,4,,lay
4.12,2003,barr,03barrreph008,reph,thomas,2003-06-28,rope,4,10,float
5.24,2004,barr,04barrdunl030,dunl,lanctot,2004-06-29,bander,3,0,float
5.6,2010,barr,10barrdunl022,dunl,rlanctot,2010-07-05,bander,4,,hatch
2.27,2003,barr,03barrreph210,reph,burle,2003-06-28,rope,3,9,float
3.22,2004,barr,04barrreph415,reph,juillerat,2004-06-22,single,4,10,float
3.11,2003,barr,03barrreph205,reph,burle,2003-06-23,single,4,8,float
5.02,2004,barr,04barrdunl105,dunl,taylor,2004-06-15,rope,4,1,float
1.02,2005,barr,05barrdunl401,dunl,ashling,2005-06-14,single,1,,lay
6.21,2004,barr,04barrdunl013,dunl,lanctot,2004-06-23,bander,4,,lay
5.06,2005,barr,05barrdunl405,dunl,ashling,2005-06-16,single,4,,lay
4.09,2014,ikpi,14ikpi14pac005,amgp,pchilton,2014-06-12,searcher,4,,
1.153,2013,ikpi,13ikpi13amgp003,amgp,ojames,2013-06-20,searcher,3,,
,2012,nome,12nome12rnphmh77,rnph,mharing,2012-07-03,searcher,3,13,float
,2013,nome,13nome13rnph414,rnph,wenglish,2013-06-13,searcher,4,9,float
,2013,nome,13nome13rnph118,rnph,ebkwon,2013-06-12,searcher,4,8,float
,2013,nome,13nome13rnph343,rnph,triecke,2013-06-13,searcher,4,,lay
,2013,nome,13nome13rnph419,rnph,wenglish,2013-06-16,searcher,3,0,float
,2013,nome,13nome13rnph346,rnph,triecke,2013-06-16,searcher,3,0,float
,2013,nome,13nome13rnph120,rnph,ebkwon,2013-06-13,searcher,4,,lay
,2013,nome,13nome13rnph431,rnph,wenglish,2013-06-18,searcher,4,3,float
,2013,nome,13nome13rnph354,rnph,triecke,2013-06-17,searcher,4,0,float
c.67,2014,nome,14nomernph163,rnph,dhodkinson,2014-06-17,searcher,4,12,float
,2013,nome,13nome13rnph433,rnph,wenglish,2013-06-19,searcher,3,4,float
,2013,nome,13nome13rnph351,rnph,triecke,2013-06-17,searcher,4,1,float
,2013,nome,13nome13rnph350,rnph,triecke,2013-06-26,searcher,4,0,float
,2013,nome,13nome13rnph417,rnph,wenglish,2013-06-14,searcher,4,9,float
,2013,nome,13nome13rnph355,rnph,triecke,2013-06-18,searcher,4,,lay
,2013,nome,13nome13rnph124,rnph,ebkwon,2013-06-17,searcher,4,,lay
,2013,nome,13nome13rnph027,rnph,dborden,2013-06-18,searcher,4,3,float
,2013,nome,13nome13rnph128,rnph,ebkwon,2013-06-22,searcher,4,,lay
,2013,nome,13nome13rnph422,rnph,wenglish,2013-06-16,searcher,4,,lay
,2013,nome,13nome13rnph428,rnph,wenglish,2013-06-18,searcher,4,5,float
,2013,nome,13nome13rnph353,rnph,triecke,2013-06-17,searcher,4,1,float
,2013,nome,13nome13rnph429,rnph,wenglish,2013-06-18,searcher,4,4,float
,2013,nome,13nome13rnph423,rnph,wenglish,2013-06-16,searcher,3,,lay
,2013,nome,13nome13rnph028,rnph,dborden,2013-06-19,searcher,4,12,float
,2013,nome,13nome13rnph361,rnph,triecke,2013-06-22,searcher,4,6,float
,2013,nome,13nome13rnph034,rnph,dborden,2013-06-26,searcher,4,7,float
,2013,nome,13nome13rnph037,rnph,dborden,2013-07-06,searcher,4,13,float
,2013,nome,13nome13rnph359,rnph,triecke,2013-06-21,searcher,4,14,float
,2013,nome,13nome13rnph437,rnph,wenglish,2013-06-24,searcher,4,5,float
,2013,nome,13nome13rnph033,rnph,dborden,2013-06-25,searcher,4,4,float
,2013,nome,13nome13rnph363,rnph,triecke,2013-06-25,searcher,4,,lay
,2013,nome,13nome13rnph438,rnph,wenglish,2013-06-26,searcher,4,12,float
,2013,nome,13nome13rnph365,rnph,triecke,2013-06-28,searcher,4,2,float
,2013,nome,13nome13rnph134,rnph,ebkwon,2013-07-01,searcher,4,22,float
,2013,nome,13nome13rnph366,rnph,triecke,2013-06-29,searcher,4,2,float
,2012,nome,12nome12rnphsf44,rnph,sfranks,2012-06-21,searcher,4,12,float
,2013,nome,13nome13rnph102,rnph,ebkwon,2013-06-02,searcher,4,,lay
,2012,nome,12nome12rnphdh31,rnph,dhodkinson,2012-06-15,searcher,4,4,float
,2012,nome,12nome12rnphsf41,rnph,sfranks,2012-06-20,searcher,4,22,float
,2012,nome,12nome12rnphmh72,rnph,mharing,2012-06-22,searcher,3,4,float
,2012,nome,12nome12rnphsf49,rnph,sfranks,2012-06-28,searcher,4,15,float
,2013,nome,13nome13rnph412,rnph,wenglish,2013-06-13,searcher,3,0,float
,2012,nome,12nome12rnphmh75,rnph,mharing,2012-06-29,searcher,4,10,float
,2012,nome,12nome12rnphsf32,rnph,sfranks,2012-06-15,searcher,4,0,float
c.55,2014,nome,14nomernph037,rnph,ekwon,2014-06-15,searcher,4,9,float
,2013,nome,13nome13rnph362,rnph,triecke,2013-06-23,searcher,3,9,float
w.19,2014,nome,14nomernph223,rnph,sfranks,2014-06-05,searcher,4,,lay
,2013,nome,13nome13rnph427,rnph,wenglish,2013-06-17,searcher,4,0,float
2.21,2003,barr,03barrrnph410,rnph,taylor,2003-06-20,bander,4,0,float
3.11,2004,barr,04barrsesa004,sesa,lanctot,2004-06-16,rope,4,6,float
8.21,2004,barr,04barrrnph022,rnph,lanctot,2004-06-25,rope,4,11,float
5.22,2004,barr,04barrsesa027,sesa,lanctot,2004-06-26,bander,4,,float
3.08,2004,barr,04barrsesa404,sesa,juillerat,2004-06-16,rope,4,6,float
4.07,2004,barr,04barrsesa438,sesa,juillerat,2004-06-30,single,2,6,float
3.15,2004,barr,04barrsesa408,sesa,juillerat,2004-06-17,bander,4,4,float
2.17,2003,barr,03barrrnph408,rnph,taylor,2003-06-17,bander,3,5,float
,2013,barr,13barramgp268,amgp,amould,2013-06-24,searcher,4,0,float
,2013,barr,13barramgp092,amgp,rlanctot,2013-06-24,bander,4,0,float
,2013,barr,13barramgp315,amgp,jcunningham,2013-07-03,bander,4,8,float
,2014,chur,14chur14amgp03w,amgp,cmurchison,2014-07-03,searcher,4,21,float
,2014,chur,14chur14amgp05w,amgp,jperz,2014-07-08,searcher,4,13,float
,2014,chur,14chur14amgp06d,amgp,nmacdonald,2014-07-10,searcher,2,,hatch
,2014,barr,14barramgp348,amgp,asterling,2014-07-02,rope,4,4,float
,2014,barr,14barramgp092,amgp,rlanctot,2014-06-21,other,4,,lay
,2014,chur,14chur14du07,dunl,lkoloski,2014-06-16,searcher,3,,lay
,2014,chur,14chur14du108,dunl,gholmes,2014-06-21,searcher,4,0,float
5.1,2006,barr,06barrpesa355,pesa,fontaine,2006-06-24,single,4,,hatch
18.04,2006,barr,06barrpesa400,pesa,boadways,2006-06-10,single,3,,
18.07,2006,barr,06barrpesa505,pesa,boadways,2006-06-15,single,3,,
18.08,2006,barr,06barrreph600,reph,kboadway,2006-06-16,single,3,0,float
10.19,2006,barr,06barrreph277,reph,lebouard,2006-06-27,rope,4,5,float
18.14,2006,barr,06barrreph506,reph,boadways,2006-06-19,single,4,3,float
18.2,2006,barr,06barrdunl404,dunl,boadways,2006-06-20,single,4,7,float
18.22,2006,barr,06barrreph512,reph,boadways,2006-06-20,single,4,0,float
18.24,2006,barr,06barrreph513,reph,boadways,2006-06-21,single,4,5,float
18.18,2006,barr,06barrreph510,reph,boadways,2006-06-19,single,4,,lay
,2006,barr,06barrreph407,reph,boadway,2006-06-23,single,,,
,2006,barr,06barrreph514,reph,boadways,2006-06-21,single,4,,
19.01,2006,barr,06barrreph516,reph,boadways,2006-06-24,single,4,5,float
18.17,2006,barr,06barrreph509,reph,boadways,2006-06-19,single,4,4,float
19.02,2006,barr,06barrreph409,reph,boadways,2006-06-24,single,4,8,float
18.15,2006,barr,06barrreph507,reph,boadways,2006-06-19,single,4,,lay
19.04,2006,barr,06barrreph403,reph,boadways,2006-06-24,single,4,3,float
12.18,2006,barr,06barrreph322,reph,fontaine,2006-06-17,single,4,5,float
4.01,2006,barr,06barrreph201,reph,lebouard,2006-06-12,single,4,,lay
c.34,2013,nome,13nome13sesa406,sesa,wenglish,2013-06-08,searcher,4,2,float
c.69,2014,nome,14nomesesa053,sesa,ekwon,2014-06-18,searcher,4,15,float
e.32,2013,nome,13nome13sesa109,sesa,ebkwon,2013-06-06,searcher,4,8,float
e.16,2014,nome,14nomewesa304,wesa,eweiser,2014-05-29,searcher,4,1,float
e.35,2013,nome,13nome13wesa114,wesa,ebkwon,2013-06-06,searcher,4,,lay
e.04,2013,nome,13nome13wesa305,wesa,triecke,2013-06-01,searcher,4,,lay
c.40,2013,nome,13nome13sesa121,sesa,ebkwon,2013-06-14,searcher,4,10,float
c.49,2014,nome,14nomewesa240,wesa,sfranks,2014-06-12,searcher,4,4,float
e.49,2013,nome,13nome13sesa127,sesa,ebkwon,2013-06-22,searcher,4,8,float
c.78,2014,nome,14nomesesa178,sesa,dhodkinson,2014-06-28,searcher,4,13,float
e.28,2014,nome,14nomesesa015,sesa,ekwon,2014-06-04,searcher,4,,lay
w.23,2013,nome,13nome13wesa222,wesa,sfranks,2013-06-06,searcher,4,3,float
w.17,2013,nome,13nome13sesa225,sesa,sfranks,2013-06-06,searcher,4,2,float
c.66,2014,nome,14nomesesa162,sesa,dhodkinson,2014-06-17,searcher,4,13,float
e.14,2013,nome,13nome13sesa210,sesa,sfranks,2013-06-04,searcher,4,1,float
c.37,2013,nome,13nome13wesa409,wesa,wenglish,2013-06-10,searcher,3,1,float
e.44,2014,nome,14nomesesa147,sesa,dhodkinson,2014-06-11,searcher,4,6,float
e.27,2014,nome,14nomesesa014,sesa,ekwon,2014-06-03,searcher,4,2,float
e.46,2014,nome,14nomesesa030,sesa,ekwon,2014-06-14,searcher,4,6,float
e.34,2014,nome,14nomesesa018,sesa,ekwon,2014-06-08,searcher,4,5,float
e.32,2014,nome,14nomewesa016,wesa,ekwon,2014-06-05,searcher,4,,lay
w.41,2014,nome,14nomesesa027,sesa,ekwon,2014-06-13,searcher,4,8,float
c.54,2014,nome,14nomesesa036,sesa,ekwon,2014-06-15,searcher,1,15,float
w.17,2014,nome,14nomesesa309,sesa,eweiser,2014-06-04,searcher,4,,lay
w.21,2014,nome,14nomesesa225,sesa,sfranks,2014-06-08,searcher,4,2,float
w.28,2014,nome,14nomesesa134,sesa,dhodkinson,2014-06-09,searcher,4,7,float
e.50,2014,nome,14nomewesa034,wesa,ekwon,2014-06-15,searcher,4,13,float
,2013,chur,13chur13du204,dunl,fsanders,2013-06-18,searcher,4,11,float
,2014,chur,14chur14du06,dunl,lkoloski,2014-06-15,searcher,4,0,float
4.13,2004,barr,04barrwesa254,wesa,selvidge,2004-07-05,single,3,11,float
8.03,2007,barr,07barrsesa503,sesa,choi,2007-06-12,single,4,3,float
6.12,2005,barr,05barrrnph511,rnph,norwood,2005-06-19,rope,4,,lay
6.06,2005,barr,05barrsesa505,sesa,norwood,2005-06-15,single,4,1,float
10.2,2005,barr,05barrsesa535,sesa,norwood,2005-06-29,single,4,11,float
13.37,2011,barr,11barrrnph208,rnph,bhill,2011-06-13,bander,3,7,float
13.19,2011,barr,11barrsesa104,sesa,jcunningham,2011-06-09,searcher,4,9,float
13.03,2011,barr,11barrsesa100,sesa,jcunningham,2011-06-03,searcher,4,1,float
8.33,2012,barr,12barrsesa305,sesa,kgrond,2012-06-11,bander,4,0,float
5.09,2012,barr,12barrsesa404,sesa,bverheijen,2012-06-11,searcher,4,2,float
12.13,2011,barr,11barrwesa195,wesa,jcunningham,2011-06-28,rope,4,2,float
12.01,2011,barr,11barrrnph189,rnph,jcunningham,2011-06-28,rope,4,11,float
6.19,2012,barr,12barrrnph230,rnph,bhill,2012-06-26,bander,4,12,float
10.09,2012,barr,12barrsesa306,sesa,kgrond,2012-06-12,bander,4,,
13.17,2012,barr,12barrsesa424,sesa,bverheijen,2012-06-15,searcher,4,6,float
,2013,barr,13barrsesa087,sesa,vloverti,2013-06-13,bander,4,6,float
7.37,2012,barr,12barrsesa303,sesa,kgrond,2012-06-11,bander,4,3,float
13.05,2012,barr,12barrsesa622,sesa,mmcconnell,2012-06-13,searcher,4,1,float
13.03,2012,barr,12barrrnph621,rnph,mmcconnell,2012-06-13,searcher,4,,lay
13.47,2012,barr,12barrsesa557,sesa,pherzog,2012-06-18,searcher,4,11,float
,2013,barr,13barrsesa082,sesa,vloverti,2013-06-10,bander,4,2,float
,2014,barr,14barrsesa809,sesa,vloverti,2014-06-12,searcher,4,3,float
,2014,barr,14barrsesa807,sesa,vloverti,2014-06-12,searcher,4,,lay
7.45,2012,barr,12barrsesa411,sesa,bverheijen,2012-06-12,searcher,4,5,float
